記録対戦数,記録段位,記録点数,和了率,放銃率,ツモ率,ダマ率,流局率,流局聴牌率,副露率,立直率,和了巡数,平均和了,平均放銃,平均順位,飛び率,立直和了,立直放銃A,立直放銃B,立直収支,立直収入,立直支出,先制率,追っかけ率,追っかけられ率,立直巡目,立直流局,一発率,振聴率,立直多面,立直良形,最高段位,最高点数,最大連荘,裏ドラ率,痛い親かぶり率,痛い親かぶり平均,放銃時立直率,放銃時副露率,副露後放銃率,副露後和了率,副露後流局率,打点効率,銃点損失,調整打点効率,局収支,総計局数,和了時立直率,和了時副露率,和了時ダマ率
1020,傑3,357/2000,0.23379999999999998,0.16010000000000002,0.30519999999999997,0.1454,0.0931,0.5287,0.31379999999999997,0.19039999999999999,12.251,6539,6083,2.501,0.1039,0.5073,0.1459,0.0955,3190,8647,7047,0.7492,0.25079999999999997,0.1703,10.420,0.1085,0.24359999999999998,0.011399999999999999,0.8094,0.5311,豪1,2127/2800,5,0.34700000000000003,0.1035,10763,0.17350000000000002,0.32409999999999994,0.1654,0.32909999999999995,0.0967,1529,974,555,-40,10118,0.4131305389221557,0.44170906757912737,0.1454
359,傑3,1130/2000,0.20010000000000003,0.1399,0.30760000000000004,0.0897,0.11699999999999999,0.4104,0.293,0.1909,12.367,7029,5585,2.521,0.0836,0.5434,0.1373,0.10550000000000001,3367,8187,6843,0.7934,0.2066,0.21100000000000002,9.651,0.11130000000000001,0.21539999999999998,0.014499999999999999,0.7428,0.4827,傑3,1383/2000,5,0.31120000000000003,0.09359999999999999,10608,0.18739999999999998,0.28600000000000003,0.1365,0.26739999999999997,0.1281,1406,781,625,-29,3624,0.5184160919540229,0.39154522738630676,0.0897
1236,傑3,593/2000,0.21719999999999998,0.1374,0.308,0.077,0.111,0.4729,0.402,0.1866,12.201,6392,5753,2.508,0.07440000000000001,0.5064,0.133,0.102,2905,7872,6924,0.7693000000000001,0.23070000000000002,0.2133,9.784,0.1202,0.2248,0.0217,0.7018000000000001,0.4129,豪1,2006/2800,5,0.30870000000000003,0.10679999999999999,10866,0.18059999999999998,0.4218,0.1442,0.2637,0.1303,1388,790,598,-37,12614,0.43505635359116024,0.48806353591160234,0.077
274,豪1,783/2800,0.2183,0.1125,0.3328,0.09230000000000001,0.114,0.41960000000000003,0.3024,0.20350000000000001,11.892,6876,5619,2.361,0.051100000000000007,0.5265,0.1184,0.083,3185,7897,6899,0.841,0.159,0.2191,9.497,0.1131,0.2416,0.0106,0.7720999999999999,0.44520000000000004,豪1,2579/2800,5,0.2852,0.10220000000000001,10330,0.2141,0.33549999999999996,0.1249,0.30079999999999996,0.1153,1501,632,868,214,2781,0.4908050847457628,0.41668309665597797,0.09230000000000001
374,豪1,615/2800,0.2469,0.1516,0.3186,0.0639,0.09910000000000001,0.5136999999999999,0.517,0.1519,11.996,5943,5928,2.487,0.08289999999999999,0.5681,0.129,0.1075,3412,7719,6561,0.8637999999999999,0.1362,0.1918,9.131,0.0968,0.1924,0.0179,0.7724,0.45159999999999995,豪1,2227/2800,7,0.306,0.12890000000000001,11073,0.1293,0.5099,0.1496,0.2801,0.1069,1468,899,569,-4,3673,0.34951150263264485,0.586519643580397,0.0639
382,豪1,1400/2800,0.23149999999999998,0.136,0.29600000000000004,0.12560000000000002,0.1106,0.45539999999999997,0.35450000000000004,0.1972,12.026,6528,5711,2.442,0.0733,0.5355,0.1263,0.0987,3098,7936,7663,0.8105,0.1895,0.22760000000000002,9.338,0.0868,0.2236,0.0053,0.7048000000000001,0.40549999999999997,豪1,1400/2800,6,0.344,0.0824,10079,0.1832,0.3836,0.1471,0.2731,0.1266,1511,777,735,120,3853,0.45615809935205187,0.4182028077753781,0.12560000000000002
668,豪1,1995/2800,0.2213,0.15289999999999998,0.3009,0.0371,0.1048,0.5285,0.3757,0.2146,12.325,7057,6099,2.496,0.1048,0.5059,0.1392,0.1023,3091,8342,6845,0.7711,0.2289,0.1955,9.666,0.11130000000000001,0.25170000000000003,0.0132,0.698,0.3994,豪1,2146/2800,6,0.337,0.1014,10558,0.1953,0.3936,0.1602,0.2782,0.1097,1562,933,629,22,6697,0.49058355173971985,0.4722988703117939,0.0371
178,傑3,649/2000,0.18719999999999998,0.1376,0.2768,0.0774,0.1142,0.4927,0.24789999999999998,0.2184,12.758,7667,5857,2.545,0.0674,0.48210000000000003,0.1276,0.09949999999999999,3227,9037,7708,0.7526,0.24739999999999998,0.22190000000000001,10.344,0.1454,0.22219999999999998,0.0204,0.6759999999999999,0.38270000000000004,傑3,1000/2000,3,0.2963,0.1057,9409,0.2024,0.2753,0.1528,0.27190000000000003,0.11689999999999999,1435,806,629,-16,1795,0.5624500000000001,0.36006415598290603,0.0774
213,豪1,1539/2800,0.22769999999999999,0.1383,0.34149999999999997,0.1002,0.1043,0.5179,0.2551,0.23370000000000002,12.628,6877,5934,2.413,0.0704,0.5239,0.1375,0.0956,2955,7855,7384,0.7371,0.26289999999999997,0.1673,10.192,0.1116,0.1673,0.01,0.7908,0.4582,豪1,2069/2800,5,0.3194,0.099,10753,0.2323,0.266,0.1442,0.32299999999999995,0.1131,1566,821,745,89,2148,0.5377050065876153,0.3618678085199824,0.1002
1394,傑3,1287/2000,0.2211,0.1481,0.31379999999999997,0.0736,0.10710000000000001,0.4758,0.39409999999999995,0.1863,12.319,6575,5948,2.564,0.08539999999999999,0.5008,0.1457,0.1125,2743,7826,6968,0.8425,0.1575,0.23260000000000003,9.248,0.1133,0.19269999999999998,0.0069,0.6968000000000001,0.38020000000000004,豪1,2769/2800,5,0.3191,0.10529999999999999,10737,0.1832,0.4072,0.153,0.2832,0.0999,1454,881,573,-40,14077,0.42197666214382634,0.5047902306648575,0.0736
383,傑2,368/1400,0.20879999999999999,0.18109999999999998,0.3064,0.0757,0.1114,0.5934,0.36619999999999997,0.1977,12.699,7173,5843,2.640,0.12789999999999999,0.4993,0.15710000000000002,0.1158,3312,8847,6242,0.7376999999999999,0.2623,0.1957,10.271,0.1411,0.2427,0.009300000000000001,0.7656000000000001,0.4168,傑2,923/1400,7,0.336,0.0873,10726,0.17149999999999999,0.3881,0.19190000000000002,0.25739999999999996,0.1157,1498,1058,439,-121,3798,0.4727567528735633,0.4514362068965517,0.0757
264,傑2,240/1400,0.2023,0.1523,0.3333,0.1007,0.1097,0.3851,0.2557,0.2112,12.207,6933,5443,2.598,0.0833,0.5263,0.1281,0.0947,3194,7996,6833,0.8158,0.18420000000000003,0.193,9.539,0.1193,0.24,0.0053,0.6912,0.4421,傑2,1277/1400,5,0.31,0.0974,10427,0.1776,0.2944,0.1754,0.2768,0.0783,1403,829,574,-114,2699,0.549454078101829,0.3498653484923381,0.1007
231,傑3,1348/2000,0.221,0.1572,0.3614,0.1243,0.1107,0.5763,0.36590000000000006,0.1745,12.533,6271,5743,2.519,0.0779,0.5472,0.1114,0.0702,3529,7819,5565,0.862,0.138,0.2107,9.284,0.1186,0.2212,0.0024,0.9007,0.4794,傑3,1583/2000,5,0.3097,0.0889,10766,0.12369999999999999,0.4032,0.1732,0.26789999999999997,0.11779999999999999,1386,903,483,-61,2367,0.4320651583710407,0.44355027149321274,0.1243
376,豪1,738/2800,0.2273,0.1405,0.3243,0.0658,0.11109999999999999,0.524,0.31920000000000004,0.21960000000000002,12.382,6861,5825,2.457,0.0771,0.4988,0.1509,0.10460000000000001,2908,8353,7171,0.691,0.309,0.1813,10.189,0.1119,0.2439,0.0109,0.7809999999999999,0.4647,豪2,1746/3200,4,0.3049,0.1134,10534,0.2357,0.3555,0.1565,0.3222,0.10880000000000001,1559,818,741,122,3744,0.4819026836779587,0.4524691597008359,0.0658
2224,傑3,1479/2000,0.2183,0.1528,0.3191,0.12689999999999999,0.1025,0.5231,0.3626,0.166,12.460,6824,5818,2.507,0.08410000000000001,0.5124,0.12279999999999999,0.09480000000000001,3300,8449,7041,0.7594,0.24059999999999998,0.1989,9.935,0.1175,0.23190000000000002,0.0166,0.7620999999999999,0.4721,豪1,2177/2800,6,0.3257,0.1026,10859,0.1334,0.3835,0.1616,0.2912,0.111,1490,889,601,12,22562,0.38963994502977556,0.48368813559322027,0.12689999999999999
245,傑2,859/1400,0.23079999999999998,0.1623,0.31829999999999997,0.0576,0.0984,0.5063,0.3333,0.20170000000000002,12.468,6557,6255,2.567,0.11019999999999999,0.535,0.1193,0.0864,3060,7699,7797,0.7757,0.2243,0.2078,9.936,0.1399,0.24230000000000002,0.024700000000000003,0.7818999999999999,0.4239,傑3,1000/2000,6,0.3423,0.10060000000000001,10567,0.1483,0.3504,0.17059999999999997,0.32880000000000004,0.0722,1513,1015,498,-86,2409,0.4675454939341423,0.4748225303292895,0.057600000000000005
399,豪1,1491/2800,0.2116,0.1449,0.3542,0.14400000000000002,0.1052,0.4893,0.2303,0.2198,12.504,7363,5666,2.436,0.0802,0.4943,0.1295,0.1011,3076,8446,7050,0.7352,0.2648,0.1761,10.276,0.12390000000000001,0.2575,0.0091,0.7568,0.4443,豪1,2529/2800,5,0.3356,0.091,10633,0.1966,0.2224,0.1399,0.3145,0.08789999999999999,1558,821,737,94,4003,0.513455293005671,0.34229371455576557,0.14400000000000002
184,聖1,1110/4000,0.2208,0.1201,0.3171,0.11460000000000001,0.1217,0.4336,0.2779,0.1998,12.295,7217,5865,2.332,0.0707,0.5579999999999999,0.124,0.0916,3545,8181,7200,0.8220999999999999,0.1779,0.19949999999999998,9.592,0.11320000000000001,0.2077,0.013500000000000002,0.7805,0.5285,聖1,2299/4000,4,0.3671,0.113,10191,0.20629999999999998,0.34979999999999994,0.1512,0.3023,0.1318,1593,704,889,234,1857,0.5049293478260869,0.3804763134057971,0.11460000000000001
479,傑3,809/2000,0.2364,0.1539,0.3109,0.0771,0.10300000000000001,0.5061,0.3371,0.2253,12.301,6588,5855,2.455,0.1002,0.4963,0.14679999999999999,0.1059,2596,7764,7420,0.7779,0.22210000000000002,0.21,9.798,0.1162,0.2322,0.0149,0.6951999999999999,0.4303,豪1,1400/2800,5,0.3521,0.09390000000000001,10689,0.215,0.32789999999999997,0.1497,0.3155,0.1075,1557,901,656,62,4776,0.472996573604061,0.4498944585448393,0.0771
308,傑3,1427/2000,0.22820000000000001,0.1674,0.33520000000000005,0.1108,0.105,0.5732,0.31329999999999997,0.2016,12.134,6996,6016,2.542,0.10710000000000001,0.5254,0.1349,0.11109999999999999,3209,8287,7341,0.8111,0.1889,0.26030000000000003,9.344,0.1159,0.20850000000000002,0.0032,0.773,0.4667,傑3,1447/2000,6,0.3505,0.10949999999999999,11494,0.1625,0.35369999999999996,0.18899999999999997,0.3095,0.1032,1596,1007,589,-10,3125,0.46415705521472395,0.424918273444347,0.11079999999999998
1270,豪1,1457/2800,0.2119,0.1414,0.2923,0.11789999999999999,0.1162,0.4532,0.3503,0.16920000000000002,12.129,6360,5953,2.587,0.0906,0.4727,0.1413,0.11259999999999999,2650,8084,7121,0.7976000000000001,0.2024,0.2347,9.524,0.134,0.2228,0.008199999999999999,0.6262,0.4057,豪1,2005/2800,5,0.32020000000000004,0.09789999999999999,10468,0.1691,0.36329999999999996,0.1466,0.30519999999999997,0.1101,1348,842,506,-139,12966,0.3774461538461539,0.5045378008494572,0.11789999999999999
164,傑3,251/2000,0.2242,0.15460000000000002,0.2974,0.0737,0.0956,0.5,0.3333,0.2289,12.334,6661,5694,2.470,0.08539999999999999,0.48450000000000004,0.1727,0.12890000000000001,2401,7962,7460,0.6881,0.3119,0.1804,9.957,0.1108,0.2394,0.0129,0.7139,0.3918,傑3,1363/2000,5,0.31379999999999997,0.11259999999999999,10610,0.2557,0.38170000000000004,0.177,0.2903,0.0708,1493,880,613,-62,1695,0.494656779661017,0.4315655218554862,0.0737
286,傑2,121/1400,0.21109999999999998,0.15410000000000001,0.3583,0.0533,0.11259999999999999,0.4594,0.30469999999999997,0.20550000000000002,12.321,6518,5515,2.594,0.0944,0.4966,0.1284,0.0908,3075,8115,6164,0.8168000000000001,0.1832,0.20550000000000002,9.503,0.1284,0.2138,0.0137,0.7021,0.4229,傑2,865/1400,4,0.3414,0.1258,10878,0.17120000000000002,0.3014,0.1524,0.321,0.12359999999999999,1376,850,526,-157,2842,0.4834263382283278,0.463328754144955,0.0533
258,傑2,504/1400,0.23190000000000002,0.1582,0.2883,0.1401,0.1091,0.519,0.3478,0.1741,12.286,6095,5981,2.589,0.11630000000000001,0.5206000000000001,0.1432,0.1215,2856,7570,6752,0.8069,0.1931,0.1866,9.615,0.12359999999999999,0.2208,0.0108,0.7567,0.45189999999999997,傑3,1268/2000,5,0.2958,0.1115,10854,0.1575,0.3389,0.1542,0.3127,0.09880000000000001,1413,946,467,-134,2648,0.3908428633031479,0.4689825786977144,0.1401
215,傑1,324/1200,0.2014,0.201,0.3348,0.1362,0.0895,0.5879,0.17670000000000002,0.25489999999999996,12.636,7927,5947,2.637,0.12560000000000002,0.4991,0.134,0.08990000000000001,3156,8660,7204,0.6614,0.3386,0.1481,10.579,0.1041,0.2721,0.0212,0.7795000000000001,0.4921,傑2,1067/1400,5,0.3392,0.0805,10618,0.17,0.1655,0.1883,0.2646,0.11960000000000001,1597,1195,402,-177,2224,0.6316811817279046,0.23214905660377363,0.1362
650,豪1,1694/2800,0.2086,0.12279999999999999,0.3522,0.16449999999999998,0.1167,0.3821,0.2882,0.15259999999999999,12.366,6887,5658,2.445,0.0754,0.5461,0.1259,0.09119999999999999,3417,8218,7181,0.8256,0.1744,0.226,9.372,0.107,0.21050000000000002,0.0079,0.7413,0.4817,豪1,2231/2800,4,0.3249,0.09519999999999999,10594,0.1564,0.33990000000000004,0.1448,0.31579999999999997,0.09970000000000001,1437,695,742,68,6614,0.3994959731543624,0.43630661553211886,0.16449999999999998
505,傑3,1808/2000,0.20829999999999999,0.1241,0.3171,0.1173,0.1161,0.43939999999999996,0.30820000000000003,0.1776,12.370,6656,5438,2.479,0.0475,0.5105,0.12869999999999998,0.099,2975,7917,7001,0.8328,0.1672,0.2112,9.306,0.1133,0.1595,0.0044,0.743,0.43079999999999996,豪2,1879/3200,7,0.3233,0.09880000000000001,10830,0.1843,0.3102,0.1249,0.3025,0.11349999999999999,1387,675,712,44,5117,0.4352606817090735,0.4475780124819972,0.1173
1928,傑3,1953/2000,0.2137,0.1543,0.3208,0.11720000000000001,0.1036,0.5438000000000001,0.292,0.20879999999999999,12.613,7134,5751,2.491,0.0908,0.5219,0.127,0.0973,3030,7928,7283,0.7978000000000001,0.2022,0.20420000000000002,9.856,0.1032,0.22829999999999998,0.0084,0.7332,0.4521,豪2,1600/3200,6,0.3333,0.1002,10618,0.17190000000000003,0.2889,0.1527,0.2728,0.1291,1524,888,637,16,19492,0.5099331773514273,0.3727543284978942,0.11720000000000001
3162,傑2,962/1400,0.2705,0.1729,0.3106,0.041100000000000005,0.08529999999999999,0.6433,0.5583,0.1741,12.165,5651,6311,2.573,0.10060000000000001,0.522,0.1329,0.099,2885,7698,7244,0.7806000000000001,0.2194,0.2108,9.298,0.10640000000000001,0.19760000000000003,0.0079,0.6875,0.41090000000000004,豪1,2076/2800,7,0.3283,0.1096,10558,0.1338,0.5758,0.1783,0.3017,0.0839,1529,1091,437,-90,32075,0.33597116451016634,0.6226954158964879,0.041100000000000005
200,豪1,1277/2800,0.23739999999999997,0.1426,0.27649999999999997,0.0582,0.1017,0.5388000000000001,0.32380000000000003,0.2369,12.669,7456,6005,2.310,0.095,0.4917,0.15,0.11460000000000001,3289,9057,6528,0.7770999999999999,0.2229,0.2146,10.076,0.11460000000000001,0.25,0.0042,0.7521,0.4104,豪1,2293/2800,5,0.3475,0.1358,10490,0.2491,0.29410000000000003,0.12960000000000002,0.3308,0.1067,1770,857,914,256,2026,0.490664406065712,0.4511922493681551,0.05820000000000001
948,士3,500/1000,0.2212,0.1833,0.3367,0.0451,0.1008,0.5982999999999999,0.3345,0.2396,12.403,7098,6201,2.603,0.1435,0.4803,0.1507,0.1118,2705,8277,7364,0.7558,0.24420000000000003,0.2004,9.790,0.12300000000000001,0.21420000000000003,0.0143,0.6457999999999999,0.4083,傑3,1731/2000,5,0.3371,0.09759999999999999,10857,0.1971,0.3439,0.1884,0.2874,0.0916,1570,1136,434,-161,9331,0.5202526220614828,0.43460804701627487,0.0451
596,傑3,183/2000,0.1932,0.18420000000000003,0.373,0.0441,0.0964,0.5318,0.23670000000000002,0.2632,12.894,8133,6094,2.602,0.1359,0.4757,0.154,0.1061,2928,8812,7016,0.721,0.27899999999999997,0.1845,10.630,0.1165,0.24760000000000001,0.0194,0.7282,0.4032,傑3,1549/2000,5,0.32789999999999997,0.0971,10850,0.2202,0.24050000000000002,0.18719999999999998,0.25129999999999997,0.1174,1571,1123,449,-199,5869,0.648055072463768,0.30788152173913036,0.0441
1148,豪1,1400/2800,0.174,0.1231,0.34340000000000004,0.18489999999999998,0.1356,0.3212,0.2929,0.1331,12.263,7114,5493,2.578,0.0758,0.537,0.1186,0.0867,3799,8924,7202,0.7748999999999999,0.22510000000000002,0.18489999999999998,9.814,0.12240000000000001,0.2102,0.021,0.7815000000000001,0.5820000000000001,豪1,1695/2800,6,0.3373,0.0857,10406,0.1283,0.30760000000000004,0.1293,0.2403,0.1655,1238,676,562,-118,11780,0.4107741379310345,0.4045050000000001,0.18489999999999998
384,傑3,1552/2000,0.2564,0.1483,0.32159999999999994,0.061799999999999994,0.1106,0.45,0.34259999999999996,0.2192,11.938,6196,5634,2.380,0.0625,0.5356000000000001,0.1273,0.09519999999999999,3073,7484,6054,0.8429000000000001,0.15710000000000002,0.2053,9.267,0.10779999999999999,0.19699999999999998,0.0046,0.6858,0.4335,豪1,2487/2800,5,0.3448,0.08810000000000001,10578,0.1881,0.3831,0.16579999999999998,0.35950000000000004,0.09759999999999999,1589,836,753,134,3978,0.4578920436817473,0.4803615444617784,0.061799999999999994
337,豪1,1624/2800,0.244,0.1507,0.3123,0.0908,0.10220000000000001,0.5173,0.3134,0.2189,12.346,7140,6171,2.377,0.07719999999999999,0.5304,0.1336,0.1012,3036,8011,7730,0.7625,0.2375,0.2024,9.751,0.0999,0.2112,0.0108,0.7665000000000001,0.4359,豪2,2342/3200,4,0.2977,0.0993,10121,0.1941,0.3373,0.16210000000000002,0.33740000000000003,0.0867,1742,930,813,236,3385,0.4758383606557377,0.4333654098360657,0.0908
139,傑2,735/1400,0.1967,0.1253,0.29410000000000003,0.06570000000000001,0.12119999999999999,0.3483,0.3948,0.1675,12.295,6285,5258,2.597,0.0504,0.5528,0.1016,0.0894,3433,7878,7380,0.8576999999999999,0.1423,0.23170000000000002,8.947,0.1016,0.1691,0.0163,0.7439,0.4919,傑2,921/1400,5,0.3456,0.1152,11459,0.1359,0.4293,0.1362,0.231,0.1362,1236,659,578,-174,1469,0.47073716319267905,0.4636441281138789,0.06570000000000001
392,傑2,421/1400,0.207,0.11230000000000001,0.3042,0.2036,0.1177,0.3326,0.3542,0.10679999999999999,11.974,5803,5671,2.597,0.061200000000000004,0.5592,0.0998,0.09050000000000001,3714,8161,6381,0.8794,0.1206,0.22510000000000002,8.759,0.0789,0.2158,0.0023,0.8005,0.4988,傑3,1869/2000,7,0.32780000000000004,0.09539999999999998,10911,0.0949,0.3532,0.11199999999999999,0.2967,0.1309,1201,637,564,-121,4034,0.2885147826086957,0.5076866666666667,0.2036
530,傑3,461/2000,0.2359,0.1624,0.3281,0.0158,0.098,0.5825,0.3699,0.25429999999999997,12.418,7060,5690,2.481,0.08109999999999999,0.49229999999999996,0.1405,0.0966,3036,8572,7093,0.7593000000000001,0.2407,0.2121,9.716,0.1127,0.1813,0.0154,0.6920000000000001,0.3954,豪1,1400/2800,5,0.3685,0.107,10135,0.21989999999999998,0.3643,0.16,0.2892,0.10869999999999999,1666,924,741,141,5375,0.5306989826197541,0.4534763883001272,0.0158
128,傑3,1312/2000,0.24960000000000002,0.1531,0.3444,0.021099999999999997,0.09949999999999999,0.6136,0.3627,0.24960000000000002,12.234,6446,5779,2.414,0.09380000000000001,0.5347,0.1208,0.09970000000000001,3033,7718,7663,0.7613,0.23870000000000002,0.2024,9.735,0.11779999999999999,0.22030000000000002,0.0151,0.6586,0.39270000000000005,傑3,1328/2000,5,0.3107,0.10980000000000001,11254,0.19699999999999998,0.4138,0.1746,0.3056,0.0998,1609,885,724,152,1326,0.5347,0.44407499999999994,0.021099999999999997
1530,豪1,1251/2800,0.218,0.1319,0.32770000000000005,0.09630000000000001,0.1131,0.4227,0.2832,0.19519999999999998,12.386,6964,5581,2.414,0.066,0.5335,0.135,0.1025,3441,8523,7037,0.795,0.205,0.212,9.672,0.0992,0.2133,0.0169,0.7265999999999999,0.49439999999999995,豪2,2744/3200,6,0.35009999999999997,0.10210000000000001,10712,0.1998,0.3034,0.1413,0.32789999999999997,0.1018,1518,736,782,124,15441,0.4777027522935779,0.4259691743119266,0.09630000000000001
470,豪2,1593/3200,0.22579999999999997,0.14029999999999998,0.3532,0.0482,0.11560000000000001,0.4926,0.3471,0.22640000000000002,12.298,6600,5752,2.440,0.0915,0.5056,0.1281,0.0913,3077,8151,7078,0.7872,0.21280000000000002,0.2024,9.833,0.1365,0.21230000000000002,0.019799999999999998,0.6676000000000001,0.4482,豪2,2464/3200,6,0.3128,0.1076,10583,0.20670000000000002,0.3556,0.1437,0.2893,0.1075,1490,807,683,42,4690,0.5069434898139948,0.44471226749335696,0.0482
326,豪1,2074/2800,0.2556,0.1476,0.3153,0.0882,0.0932,0.5645,0.44170000000000004,0.1891,12.040,5775,5811,2.426,0.0675,0.5024000000000001,0.1463,0.1208,2783,7782,6540,0.8759999999999999,0.124,0.24170000000000003,9.184,0.1065,0.1709,0.0064,0.6948000000000001,0.469,豪2,1938/3200,6,0.3481,0.0966,10483,0.18739999999999998,0.4542,0.1518,0.3125,0.0967,1476,858,618,57,3326,0.3716895148669797,0.540028364632238,0.08820000000000001
127,豪1,758/2800,0.2488,0.1446,0.32189999999999996,0.06559999999999999,0.0956,0.4959,0.4689,0.1711,12.258,6517,5663,2.370,0.0315,0.5636,0.11359999999999999,0.0864,3708,7981,5676,0.7681999999999999,0.2318,0.2409,9.001,0.1,0.2339,0.013600000000000001,0.7136,0.4682,豪2,1822/3200,4,0.2984,0.1076,10504,0.1344,0.5376,0.16579999999999998,0.2902,0.1061,1622,819,803,297,1286,0.3875882636655949,0.5469243569131833,0.06559999999999999
159,傑2,649/1400,0.19149999999999998,0.17679999999999998,0.3654,0.1026,0.10800000000000001,0.642,0.27440000000000003,0.2253,12.647,7863,5980,2.597,0.11320000000000001,0.4877,0.11720000000000001,0.079,3181,8651,7479,0.7275,0.2725,0.1771,10.158,0.1226,0.2291,0.0027,0.7984,0.4496,傑2,804/1400,5,0.2682,0.092,11323,0.1493,0.2882,0.1857,0.226,0.1253,1506,1057,449,-142,1629,0.5737796866840732,0.32383498694516977,0.10260000000000001
497,傑3,940/2000,0.2347,0.1437,0.3066,0.1131,0.10300000000000001,0.4646,0.3884,0.19640000000000002,12.487,6671,6085,2.465,0.0825,0.516,0.1362,0.098,3023,8285,7778,0.7379000000000001,0.2621,0.1981,9.940,0.09699999999999999,0.23399999999999999,0.0217,0.6820999999999999,0.42829999999999996,豪1,2235/2800,6,0.326,0.1121,10882,0.1862,0.3992,0.1477,0.2751,0.1075,1566,875,691,53,4933,0.4317954835960801,0.45525709416276094,0.11310000000000002
677,傑3,1000/2000,0.2145,0.1264,0.35359999999999997,0.0836,0.11960000000000001,0.34450000000000003,0.2991,0.1984,12.400,6819,5591,2.448,0.0694,0.5646,0.115,0.0859,3639,8138,6986,0.8813,0.11869999999999999,0.2345,9.493,0.0971,0.17329999999999998,0.008199999999999999,0.7797,0.5071,豪1,2340/2800,5,0.3029,0.1038,10711,0.1805,0.32,0.1352,0.2828,0.1317,1463,707,756,104,6750,0.522222097902098,0.3943379020979021,0.0836
965,傑3,956/2000,0.2559,0.1833,0.30829999999999996,0.0121,0.08199999999999999,0.6704000000000001,0.4929,0.2134,12.415,6390,6198,2.549,0.10980000000000001,0.508,0.1353,0.09960000000000001,2846,7780,6826,0.7511,0.2489,0.2078,9.691,0.10779999999999999,0.1989,0.013500000000000002,0.6834,0.414,豪1,1979/2800,8,0.2845,0.1041,10707,0.1576,0.49579999999999996,0.1844,0.293,0.08869999999999999,1635,1136,499,-60,9694,0.42363110590074243,0.5643599062133645,0.0121
468,傑2,371/1400,0.24420000000000003,0.18530000000000002,0.3045,0.0552,0.0815,0.6987000000000001,0.5379,0.16699999999999998,12.282,5977,6390,2.609,0.1517,0.513,0.1484,0.1159,2747,7604,6975,0.8099,0.19010000000000002,0.19920000000000002,9.501,0.12369999999999999,0.2259,0.0052,0.6792,0.46549999999999997,傑3,1366/2000,6,0.37060000000000004,0.1184,10086,0.1338,0.5552,0.1912,0.2696,0.0808,1459,1184,276,-250,4599,0.3508230958230958,0.5938486486486487,0.0552
162,傑3,939/2000,0.2146,0.1427,0.3156,0.0698,0.0971,0.40740000000000004,0.2848,0.20739999999999997,12.347,6836,5946,2.475,0.0802,0.5347,0.1243,0.0867,3001,7901,8253,0.789,0.21100000000000002,0.19079999999999997,9.834,0.0867,0.2,0.0116,0.7456999999999999,0.4682,傑3,1052/2000,4,0.3189,0.1114,9867,0.1807,0.2899,0.14529999999999998,0.3116,0.0989,1467,848,619,-22,1668,0.5167603914259085,0.4135306616961789,0.0698
345,傑3,1215/2000,0.23079999999999998,0.17800000000000002,0.3586,0.0051,0.0915,0.6592,0.3907,0.2503,12.239,7261,5985,2.496,0.087,0.48200000000000004,0.1199,0.0827,3163,8624,6783,0.759,0.24100000000000002,0.2177,10.126,0.13390000000000002,0.2488,0.0105,0.7345999999999999,0.4121,豪1,1693/2800,4,0.3478,0.1225,10854,0.1686,0.4075,0.1857,0.2789,0.0917,1676,1066,610,-26,3432,0.5227235701906414,0.47212404679376085,0.005100000000000001
668,豪1,1777/2800,0.2134,0.1273,0.3368,0.1157,0.11220000000000001,0.4769,0.2552,0.21289999999999998,12.397,6893,5669,2.413,0.0808,0.48469999999999996,0.1229,0.084,2987,8354,7113,0.7215,0.2785,0.1861,10.141,0.1174,0.2192,0.0194,0.7533,0.4374,豪1,2647/2800,6,0.32659999999999995,0.0958,10290,0.20559999999999998,0.2718,0.1356,0.33490000000000003,0.102,1471,722,749,103,6763,0.4835643392689784,0.400498969072165,0.1157
715,傑3,1144/2000,0.2155,0.132,0.3139,0.1131,0.1211,0.38189999999999996,0.2801,0.19440000000000002,12.129,6378,5862,2.529,0.0867,0.512,0.1458,0.1162,2809,7855,7175,0.8062999999999999,0.1937,0.21899999999999997,9.239,0.1014,0.1898,0.0127,0.7141,0.457,豪1,1782/2800,6,0.2985,0.0888,10767,0.2147,0.2853,0.1344,0.327,0.1109,1374,774,601,-41,7305,0.4618691415313226,0.4250241299303945,0.1131
708,豪2,1496/3200,0.2173,0.14150000000000001,0.33630000000000004,0.0917,0.1018,0.5440999999999999,0.3613,0.19690000000000002,12.498,7281,6135,2.435,0.09179999999999999,0.5278,0.1189,0.0919,3360,8282,7322,0.7778,0.22219999999999998,0.2094,9.713,0.12179999999999999,0.2281,0.011399999999999999,0.7094,0.47509999999999997,豪2,3102/3200,5,0.31579999999999997,0.0922,10503,0.1655,0.3944,0.1545,0.2585,0.1106,1582,868,714,106,7129,0.47825043718361726,0.429802346985734,0.0917
449,傑3,277/2000,0.2351,0.156,0.3433,0.040999999999999995,0.1048,0.5439,0.3558,0.2253,12.259,6286,6053,2.572,0.078,0.5005,0.1344,0.10220000000000001,2815,7817,6947,0.7955,0.2045,0.23079999999999998,9.977,0.1168,0.19649999999999998,0.0039000000000000003,0.7887000000000001,0.48100000000000004,傑3,1404/2000,6,0.321,0.1013,10455,0.1941,0.3713,0.1628,0.3169,0.1011,1478,944,534,-54,4559,0.4796369629944704,0.4795960017014037,0.040999999999999995
